V1,V2,V3,parasit,lat,bio4,bio8,bio13,bio15,V4
SUPER_3,974815,3,0.18789434583043524,0.2293679455370556,0.5019908238922897,0.416650033218275,0.3511267713420081,0.7759919306137949,27
SUPER_3,993614,3,0.37525337338721687,0.8229512016990853,0.495412779951375,0.08523483744044495,0.5350975571882154,0.9199116035785723,28
SUPER_3,1000730,3,0.9421665513619437,0.9275957604929883,0.11069013812793704,0.5989861611018551,0.46499413976332715,0.13095358576622326,29
SUPER_3,1019630,3,0.32569709531616997,0.24658565032537116,0.28274634170050617,0.9170636470871193,0.2793241891327064,0.11293444008570887,30
SUPER_3,1047951,3,0.32852009664257487,0.6033239925559772,0.5383513019947702,0.5384187956891096,0.5988339572203022,0.7036558956849217,31
SUPER_3,1047888,3,0.029037270489956964,0.3529468020715213,0.09560619203307344,0.08251977398300381,0.6858217469288148,0.5948552398137922,32
SUPER_3,1075258,3,0.011362956523954254,0.7821992577421731,0.8359430011938545,0.01159625377449975,0.6310233107636228,0.2901603250193148,33
SUPER_3,1085809,3,0.9912829246698394,0.7168458121455988,0.818461002068638,0.8381226070106056,0.7606567213098837,0.49976829532125133,34
SUPER_3,1155368,3,0.09554521851285476,0.6229752399210214,0.3888269710727855,0.22323655374375043,0.9398280821117064,0.26901555911230585,35
SUPER_3,1169613,3,0.7109681957283851,0.09233646943087138,0.6719177953890468,0.8656828986948049,0.9466066210336006,0.609864411433882,36
SUPER_3,1169559,3,0.7889547369003276,0.6954521293880257,0.9888197779017514,0.981374170409819,0.2330402172927168,0.9331381881391444,37
SUPER_3,1188612,3,0.914332365474223,0.2044902401029486,0.834555164111335,0.5655282697626218,0.4233103227521164,0.5427228902959911,38
SUPER_3,1188587,3,0.41017995483876807,0.6465344310024098,0.19794654492890562,0.9738680627567592,0.2842263863827843,0.36176301449917797,39
SUPER_3,1290645,3,0.5531279637652537,0.1277968758990631,0.45979157743249355,0.7651072711599323,0.49111790300032226,0.9084647768166847,40
SUPER_3,1338652,3,0.6129186441999585,0.6658217247836741,0.9786515293107577,0.5766113857900699,0.903453934830198,0.2617400511934965,41
SUPER_3,1338630,3,0.007658806651952167,0.44871193738082693,0.02302072945843042,0.1826883442994287,0.3106740876414435,0.012737359399312068,42
SUPER_3,1411298,3,0.21697638806070835,0.978789591456618,0.5636410590992612,0.4574891411930937,0.9595098946150753,0.8944662956278377,43
SUPER_3,1417512,3,0.15742463891899316,0.747565751895397,0.36545251919065497,0.009724133247067479,0.8107064280260877,0.5718104377875878,44
SUPER_3,1426134,3,0.7231719960088248,0.6035470782839962,0.8045924088803816,0.6519551228516284,0.1503252102076471,0.5801374565037705,45
SUPER_3,1543181,3,0.10294410324792584,0.15876741147150392,0.6811681215280575,0.03476815164834514,0.1572232318523101,0.06855593762211457,46
SUPER_3,1619659,3,0.5587555809189719,0.44253172822877945,0.6782327844614293,0.6093849723358743,0.4325007693774472,0.7921226708861006,47
SUPER_3,1619534,3,0.9423058955444245,0.7358128417705568,0.8558856523892376,0.5768223735549741,0.8370541504320694,0.5395891020737534,48
SUPER_3,1794878,3,0.7977320056746452,0.7110852105884928,0.8588390520726127,0.9501757531668489,0.9714907608193641,0.6711214375211475,49
SUPER_3,1879448,3,0.45766049709344275,0.5706819091930232,0.8969099439468164,0.29768975487363997,0.207238325214524,0.7887332820716876,50
SUPER_3,1896677,3,0.4100873892967185,0.27064296906222896,0.14144750646662937,0.7434058305054099,0.9579791488295288,0.19238128128605148,51
SUPER_3,1984048,3,0.041854523424297185,0.47083071511600183,0.4047499290438759,0.379689795723446,0.344425533650375,0.9787322902936162,52
SUPER_3,2072110,3,0.5358885782238824,0.016010868005624325,0.06448158633919321,0.5358567712106738,7.701928079922592e-4,0.0020978887232619868,53
SUPER_3,2072068,3,0.5227822186733916,0.06979232700714028,0.9559271450787961,0.2431669880407681,0.2412660115257113,0.2335877292192952,54
SUPER_3,2082731,3,0.6297689130573094,0.9753248624535337,0.0436199409662932,0.6944233993836006,0.46007298980236583,0.22757911166329559,55
SUPER_3,2148511,3,0.951496011304386,0.8985528103712491,0.16078252163046403,0.5907112018118779,0.19412678237686506,0.6303964375323807,56
SUPER_3,2148460,3,0.7937148547701818,0.3886340151866931,0.14478440963901554,0.24552216330452695,0.07980950283087743,0.2814736972330042,57
SUPER_3,2170037,3,0.9780923324332559,0.8485759560804831,0.6263382327061592,0.9168630587561226,0.5079515413569424,0.5914306845518702,58
SUPER_3,2343722,3,0.8072778896093475,0.1501831135518633,0.012676282560300069,0.2853111224567182,0.007211606200082082,0.08613101174944174,59
SUPER_3,2343692,3,0.5080192748494208,0.09706731462745896,0.4541531793701404,0.07315263487317603,0.40092034290364803,0.023540036079955064,60
SUPER_3,2501570,3,0.2526965466243233,0.2513593756169662,0.21899842098938063,0.7199716149544354,0.06606266430773647,0.8218675614979588,61
SUPER_3,2501493,3,0.32609283943533607,0.05373407333271777,0.44456400823093656,0.6831601313868395,0.5903578731572583,0.033978898067850476,62
SUPER_3,2596908,3,0.1562150853806387,0.8165344881754601,0.33767959358363686,0.8433988176730687,0.01209037163807386,0.15430995090529165,63
SUPER_3,2619060,3,0.26657188043279784,0.6029987542263908,0.6174423941130882,0.06776904646020818,0.5709701540434569,0.7697636898718231,64
SUPER_3,2730276,3,0.13484655111587732,0.2876855426380696,0.8958516852553086,0.5104738761868747,0.9442643188202515,0.06773185369588677,65
SUPER_3,2793917,3,0.5149391201611351,0.009970646277417214,0.4917056013132596,0.14195351842899112,0.48229575481335674,0.4962515646406043,66
SUPER_3,2818825,3,0.4075484692897218,0.5086328538516893,0.38601080272252813,0.956999705939689,0.354717094352914,0.9004155135345946,67
SUPER_3,2914494,3,0.5239458703645179,0.10090036115651121,0.9905866713507547,0.9400396431998755,0.8631177477107445,0.5268189590330442,68
SUPER_3,3021904,3,0.19460493601099904,0.3226707634613656,0.9977893178454647,0.10865544168240264,0.7359773669071322,0.8626651521504155,69
SUPER_3,3174008,3,0.9522620809709346,0.6016169825364105,0.7770656631166296,0.9762710517772242,0.7234892102218706,0.5749493476648038,70
SUPER_3,3268047,3,0.6510626887292982,0.8509675990830073,0.00926028621498461,0.6962735672325739,0.5882037825966185,0.10028456094808086,71
SUPER_3,3380098,3,0.028527133178334704,0.481793530993457,0.9334464184054704,0.4435461874675319,0.7611670503862186,0.026447628114146478,72
SUPER_3,3632862,3,0.1971239660933739,0.8889449882450627,0.8853795367427133,0.4080922436518363,0.8875039539290579,0.770795678205919,73
SUPER_3,3658178,3,0.9533865789795566,0.8638042828730379,0.6540294942395565,0.09874884754091647,0.05459641097981979,0.8418605720391815,74
SUPER_3,4065732,3,0.33229614857481504,0.8654023676997628,0.8495154496404795,0.9160957155159409,0.9462798101723368,0.7177564178914249,75
SUPER_3,4065633,3,0.1175164249345274,0.766546532783584,0.5132397748392488,0.7482420617215825,0.3037863489522736,0.8275287758465666,76
SUPER_3,4120945,3,0.477819349891401,0.6192085034447927,0.6295213454133867,0.052554388442564645,0.9995365595304749,0.9095222317882766,77
SUPER_3,4122966,3,0.1994565671341766,0.9967622097053243,0.42160282989488795,0.8612402752538167,0.17015008102865808,0.6518508468242644,78
SUPER_3,4237250,3,0.458994528967007,0.7958576606826859,0.2656142794850726,0.05599397501212413,0.23096985458139224,0.55401198182102,79
SUPER_3,4277119,3,0.949887473320653,0.16999142838435055,0.9472594082791586,0.4496053027137286,0.33644768658352064,0.30046464509395693,80
SUPER_3,4438834,3,0.9255515204293729,0.23262780177932732,0.4720561027141002,0.5977006634001858,0.236027765070821,0.0155402905818642,81
SUPER_3,4553612,3,0.46009776176539585,0.4653974331320463,0.8637025406662581,0.9141229579164764,0.40852252804642053,0.7850242363024624,82
SUPER_3,4567443,3,0.2528297181173179,0.7812434115625245,0.1898682463985983,0.45926406071037273,0.17477966524671643,0.022210158625592946,83
SUPER_3,4637372,3,0.5690740654787868,0.6675839621143592,0.517599405364,0.7520275940054351,0.3971630289363794,0.720032584914171,84
SUPER_3,4778847,3,0.7997005358736027,0.9848210655999838,0.3620634177245604,0.8335383571634135,0.3254035438755942,0.1927273785140693,85
SUPER_3,4895808,3,0.32797688160493466,0.9634825129628404,0.9589903199571395,0.753266717773472,0.44264633351289717,0.9194423467357102,86
SUPER_3,4917389,3,0.26997987822602054,0.6980239902456381,0.7180608606711966,0.761594931822594,0.6698274211867814,0.9133416470131238,87
SUPER_3,4955196,3,0.6579496430933981,0.17984361502378682,0.9560365031118575,0.7160056706430189,0.697993945831307,0.11488978286481007,88
SUPER_3,5040870,3,0.5232847767177465,0.10534185864069344,0.8293084928833016,0.405965109410559,0.26945167216732896,0.09249492430064267,89
SUPER_3,5123585,3,0.16348178528696214,0.18011598830286615,0.710612129202849,0.728175662377888,0.9212948966956271,0.11330386020260515,90
SUPER_3,5215475,3,0.4988170090865136,0.13891718725551427,0.4984802393527013,0.03986392705240413,0.4791963519753587,0.47818641281516144,91
SUPER_3,5534357,3,0.2266632291011734,0.6653018548717635,0.28963122744484726,0.5942521873897748,0.7109771306633421,0.6295011065592901,92
SUPER_3,5601679,3,0.3641777924784026,0.6096386994672056,0.18052592789051447,0.6408219162954796,0.1013730210836467,0.8025699870876315,93
SUPER_3,5601655,3,0.9307080451525315,0.8096009551855065,0.2359355921198488,0.7507082229192787,0.5388612121256401,0.8989541872922232,94
SUPER_3,5637310,3,0.15134156312604607,0.4224325324463309,0.8936664083231605,0.5521414352282975,0.92401840934737,0.24765161405740457,95
SUPER_3,5648698,3,0.40436428991338547,0.9852764953683321,0.4868937690718531,0.8091058301161241,0.5108063041648839,0.9322948602696538,96
SUPER_3,5664400,3,0.668554305793433,0.4472978190810415,0.02731367695801762,0.9377271338377019,0.035538228313767406,0.562392862043425,97
SUPER_3,5906044,3,0.916921676388889,0.695303281156198,0.4619476862463619,0.06043977039326621,0.09847556531039077,0.7269202718311478,98
SUPER_3,5972434,3,0.11348681613982821,0.9926028600940254,0.760371008960871,0.6860849951014383,0.3557187639459026,0.7493192800769418,99
SUPER_3,6013868,3,0.45248396472460484,0.6570462657016284,0.22721963700416142,0.932937006955445,0.5023531729911751,0.40614587273713043,100
SUPER_3,6035911,3,0.42939945875143126,0.633490400579996,0.3226832572702315,0.638359501559248,0.4178108319348578,0.03114716818537643,101
SUPER_3,6066870,3,0.42774252443257793,0.2635527721039287,0.6553786096745196,0.7588117343996152,0.35152592736102073,0.2358001171109306,102
SUPER_3,6226932,3,0.8868659390266568,0.9715557155204275,0.8656916636290879,0.14911415630270983,0.7424150769252705,0.5765577382659247,103
SUPER_3,6321014,3,0.7732638768531361,0.26557802050014623,0.45453399292964275,0.9011129538402963,0.18667760197975256,0.9597390396201539,104
SUPER_3,6409641,3,0.44569972723539025,0.8133359764211171,0.5024795479454622,0.48082833998849117,0.40394871495685014,0.12392510560964581,105
SUPER_3,6423923,3,0.020775377523779174,0.6783271525186042,0.9937638069753547,0.23544170545177637,0.5813640299213269,0.3132279581763477,106
SUPER_3,6611604,3,0.9073785013350629,0.7382199380788766,0.6930898839303802,0.2629214422808355,0.3483153628944416,0.21329132863729555,107
SUPER_3,6678272,3,0.5992265983233748,0.9321842289051373,0.8407747052571568,0.5859737605001982,0.6340229274957279,0.47884585468861796,108
SUPER_3,6687060,3,0.46162938085918664,0.8873544671571286,0.2520617009968514,0.3609363120781562,0.35356334759528607,0.6270461880446859,109
SUPER_3,6714487,3,0.9781188545798286,0.42213848718688657,0.4005836527313898,0.7346049658111046,0.7978893838167201,0.9487074124553044,110
SUPER_3,6778412,3,0.7397903240206768,0.82673124884099225,0.9040229945141374,0.500309683928111,0.6467986794602042,0.038450128563348,111
SUPER_3,6788544,3,0.05717176996792522,0.9528077788146475,0.35286055124261917,0.2569401875882159,0.24988388458630592,0.5526248560599251,112
SUPER_3,6788526,3,0.9107269670477426,0.4169537771129555,0.23475370988593394,0.3166026997557583,0.41562364787983436,0.80521832322463,113
SUPER_3,6821768,3,0.20769433511368582,0.41282171250814154,0.4088472558105965,0.862109848769312,0.6809962357998556,0.3993283394630112,114
SUPER_3,6845788,3,0.787516496982189,0.42981086992311646,0.4901893747680336,0.962805298974437,0.5233066338127498,0.6840791429308096,115
SUPER_3,6871266,3,0.5649282268163454,0.4331349933675525,0.7169336193066582,0.8174334281079783,0.8598844147004316,0.8171116089400919,116
SUPER_3,6891202,3,0.9676601992350308,0.30664347586306356,0.45823522757289,0.7692212732468089,0.8454684027361338,0.9387647349090917,117
SUPER_3,6947811,3,0.22492156807626734,0.21912682656462842,0.005099265394703556,0.33463485733476106,0.18691274268772598,0.7623597235978398,118
SUPER_3,7000917,3,0.1591590382220584,0.49998981663875763,0.15250787073887281,0.6534906688447608,0.010033715719238424,0.1943040690885116,119
SUPER_3,7011958,3,0.5982376825691134,0.9729597694854492,0.36974780753116043,0.18707900645057113,0.5194180619654621,0.5554673864592966,120
SUPER_3,7011874,3,0.11220955125796546,0.16450770430350478,0.5510386700422313,0.010752854366506177,0.09797614437020169,0.6682170207591794,121
SUPER_3,7076776,3,0.32048242854555464,0.6084339911546033,0.5695313048797728,0.5188405644345373,0.7887120925506441,0.9607631986796239,122
SUPER_3,7087711,3,0.5572644005985061,0.06794053467423368,0.850995606358747,0.8040784809449771,0.7844176423262669,0.36290304374124854,123
SUPER_3,7119637,3,0.008358979609466377,0.45475387261523276,0.47378271160321617,0.8353018029772287,0.730241533402965,0.28375757992031386,124
SUPER_3,7122281,3,0.9978452079183439,0.4344075129305064,0.7890919878082123,0.6637453410614523,0.10371503968944425,0.02894383925451341,125
SUPER_3,7133876,3,0.29638705192527875,0.6593679946642822,0.9471790909410543,0.2558999188468879,0.9059018730930349,0.15935014830632982,126
SUPER_3,7141825,3,0.702962293197351,0.7989883802870562,0.8146031608725155,0.20281695188514834,0.10014740241857215,0.41338021719368223,127
SUPER_3,7146921,3,0.45934490032769004,0.32047690256492306,0.5534545844209813,0.6691553681200331,0.42087689239057424,0.1827493586494688,128
SUPER_3,7161634,3,0.15423652734781618,0.15880254455048187,0.7099513844531968,0.6991130604734161,0.9227701688492919,0.09471645628350839,129
SUPER_3,7182601,3,0.16118579496334148,0.5056337763762023,0.4092810031504663,0.08661550604213038,0.6913053014717987,0.1527836804816526,130
SUPER_3,7195399,3,0.07332450698427466,0.7740399983784709,0.024226322543075888,0.5559957825020764,0.11817804488143804,0.6455866884568193,131
SUPER_3,7288909,3,0.4673848485415801,0.9814361436950442,0.7531174862374244,0.6065952261834445,0.7237572982027151,0.6444715164654926,132
SUPER_3,7321216,3,0.3014939410712606,0.7517444744269309,0.29587394201913914,0.6825651231870953,0.4907117386366945,0.6255118903038835,133
SUPER_3,7397147,3,0.5136437676869122,0.9558144243621477,0.7846544894583491,0.19585565525358284,0.46407261824907664,0.905858136100492,134
SUPER_3,7400260,3,0.2418538243557954,0.3502319458944003,0.9047629623365425,0.4617727545380288,0.8958235827365484,0.41537357893346843,135
SUPER_3,7423038,3,0.5940891675047099,0.14422176303708895,0.8277122161909032,0.6393741132182822,0.014045067274887158,0.5938994553925522,136
SUPER_3,7485805,3,0.4667873592661774,0.7887012356929518,0.33772592618632596,0.6678514459701115,0.8901156091224686,0.9251291926017542,137
SUPER_3,7542641,3,0.10139649926109072,0.3996267966907192,0.9133246379817559,0.5133173029126691,0.4485011070536071,0.2777898450223674,138
SUPER_3,7569833,3,0.9081575493151641,0.7521054144432129,0.8099804170313916,0.9218545328168504,0.049135628207637914,0.4935222404609042,139
SUPER_3,7692509,3,0.404251251355819,0.6524346597773164,0.012924129764624884,0.48910366155405954,0.04544301150112546,1.7968890909551356e-8,140
SUPER_3,7714762,3,0.7203316236514328,0.3962511493811054,0.5074376839399636,0.6862421015687572,0.9858868615964694,0.6629543293105714,141
SUPER_3,7736055,3,0.03703204389906436,0.8504321844134594,0.4394595796151735,0.13227453753608848,0.2732461592775085,0.9475670351153231,142
SUPER_3,7771693,3,0.6483055598918058,0.4960959656606538,0.9663680352884434,0.6560840206480089,0.03535881928475319,0.6351965512313874,143
SUPER_3,7864452,3,0.7910837498305442,0.518280905656002,0.3005528037063284,0.9841493080157442,0.5484081494746573,0.6738783955584763,144
SUPER_3,7910692,3,0.8103001597944524,0.15645820785802445,0.5893162408426106,0.9337953250554853,0.3004506979377872,0.544437866427046,145
SUPER_3,7917998,3,0.2706889982964267,0.017238217163204627,0.3859464651253963,0.7289557379397129,0.38563312116759446,0.5409197007089771,146
SUPER_3,8006545,3,0.07471474217141995,0.7486980851989758,0.08488554986047325,0.404223419916183,0.08775604967840991,0.5184815179768776,147
SUPER_3,8019613,3,0.33899428349387917,0.8680105847040177,0.6050464561827704,0.630745369904454,0.5079326913015926,0.7184490183288894,148
SUPER_3,8023025,3,0.6021001953603863,0.9601287480847362,0.1212870561002675,0.7213227410697108,0.173766149333132,0.009688226512851937,149
SUPER_3,8053572,3,0.05910539141627719,0.5620013753824192,0.7723769726193013,0.4843367710648041,0.223927022469031,0.5160206640626037,150
SUPER_3,8101179,3,0.9254574827186256,0.9845389550639108,0.8987201194461087,0.4195207349891455,0.5628623981724444,0.1999197796020418,151
SUPER_3,8141170,3,0.23144734546546689,0.031147729449475966,0.7616351859979236,0.15193762866637772,0.7252048997145853,0.25456765040454865,152
SUPER_3,8173289,3,0.8623268574401063,0.18018062023878822,0.41955585538919177,0.618422941177209,0.13792722384985995,0.5791916022609841,153
SUPER_3,8173221,3,0.01572216988943337,0.6871524313436481,0.11830631759954863,0.2955274979676174,0.08108229526943718,0.17020693810423312,154
SUPER_3,8177108,3,0.4669020332590625,0.4608599656732018,0.059142978554744735,0.46428635791252504,0.06914005146123592,0.01800065320253171,155
SUPER_3,8267044,3,0.23943048234402053,0.5407258528266794,0.7799883377291316,0.8984890357678893,0.997685387226736,0.7486070352845594,156
SUPER_3,8391068,3,0.7877820195104244,0.7122861020763973,0.8916797753323241,0.24629821063710275,0.09010060659601343,0.025347264867342748,157
SUPER_3,8400178,3,0.870686875780283,0.31516353356806637,0.9992241094508207,0.5696835613193534,0.9163504279710114,0.9518671234635354,158
SUPER_3,8417399,3,0.9739958126313359,0.9125171385580872,0.5467015737442797,0.6253525956411893,0.8177089951730308,0.790089747161187,159
SUPER_3,8606906,3,0.9917834681642945,0.09878567735054986,0.3285276419469673,0.19168549009998279,0.24389209014068156,0.9611548838554156,160
SUPER_3,8659881,3,0.18586171716394617,0.542800655717523,0.41527806394321404,0.5405255984173871,0.6418660423080303,0.4046291430198769,161
SUPER_3,8659780,3,0.3276349395392898,0.9949392290127964,0.6168910851225721,0.9113682018849386,0.5193599134634198,0.4181330704489522,162
SUPER_3,8680077,3,0.7416708174609821,0.32006296416865954,0.7477881471724138,0.2797095705134716,0.19468460718499705,0.015017235709702498,163
SUPER_3,8685019,3,0.38098179417529243,0.2699060605474021,0.43931422773893214,0.7387209809370936,0.6336426678170706,0.7452733473456848,164
SUPER_3,8788393,3,0.501421509814058,0.8284748655401035,0.25797751601444296,0.28037732388410974,0.5602701267117781,0.7563045874704974,165
SUPER_3,8790636,3,0.7686875555866086,0.9855495041710823,0.6430051768164242,0.2542247910759674,0.8255739829743846,0.33726223923211984,166
SUPER_3,8809985,3,0.4902990598385462,0.08740503994021542,0.2577302362268835,0.40937154801764436,0.3380581822487671,0.07014973308089205,167
SUPER_3,8809825,3,0.7072057895676711,0.03630189026762699,0.0671736051088112,0.6119038238805002,0.2563360167308991,0.26875718849305996,168
SUPER_3,8823472,3,0.7173439784662007,0.737770303699162,0.8246623171941913,0.3863322040433147,0.7324823017164591,0.749986635464809,169
SUPER_3,8927554,3,0.2510406757966167,0.9244675646897655,0.9658491220579821,0.5829667232740514,0.4994777482015646,0.4317663058109527,170
SUPER_3,8989930,3,0.708786748537163,0.28644849531683225,0.9866806647025024,0.7632389664533534,0.7741876630160885,0.9373718720906123,171
SUPER_3,9002297,3,0.8245743250925106,0.7219092589262605,0.5039565199590973,0.7701326293677015,0.034421500068141084,0.7422271824819758,172
SUPER_3,9042676,3,0.12117204199706484,0.9279381026917773,0.8315439111152503,0.06480421885645442,0.5838022143952782,0.26906010950370207,173
SUPER_3,9095448,3,0.2618981896527031,0.6900478693078669,0.7346467841770582,0.5729194901479094,0.9205666255687902,0.540435905356088,174
SUPER_3,9180756,3,0.3284840105078254,0.3289798220804642,0.7696945607599143,0.35736042674434304,0.9996568568914269,0.7201607139508309,175
SUPER_3,9278829,3,0.6800346854832591,0.2736165983044433,0.899203433193654,0.9108897652722544,0.8956512958455985,0.5816672002706758,176
SUPER_3,9389345,3,0.7100193481044293,0.4170918135332545,0.8163610017037815,0.5070381195614144,0.8561867008491876,0.4812447247575743,177
SUPER_3,9452923,3,0.5465526361133926,0.21319329023400482,0.7454661769609473,0.038650494904719127,0.042878546189240814,0.7135768186227588,178
SUPER_3,9468017,3,0.8427865001186775,0.2557879253071667,0.37451828091117445,0.40233662975351087,0.13309444225044775,0.7906075716828518,179
SUPER_3,9503560,3,0.5789966848670514,0.24682855485930436,0.35840342015266374,0.7064563309461873,0.32134544933068615,0.6968100017532627,180
SUPER_3,9645223,3,0.6672424558138138,0.3876649708853528,0.8876788974321296,0.9933922714712629,0.731745851427248,0.9615364214707988,181
SUPER_3,9666124,3,0.3917125316337249,0.24667751741021374,0.6674307147895696,0.47015261039362555,0.8713456646765942,0.02882671000712362,182
SUPER_3,9772875,3,0.5510858117674727,0.009342138499383534,0.7561170872604749,0.12865437876309097,0.7418869655850425,0.2990523127455032,183
SUPER_3,9803481,3,0.44277216774788397,0.9450173789316051,0.9114479070555596,0.45192371802273107,0.25783564999838265,0.7258511733697203,184
SUPER_3,9902788,3,0.01801414967087719,0.619672484614557,0.046708553961669,0.12648844456112068,0.11746600685497426,3.941606282189444e-6,185
SUPER_3,9920788,3,0.2837394837110245,0.1552325847126565,0.20345005182700115,0.20635407921913196,0.20537086815042443,0.4237741248909395,186
SUPER_3,10078220,3,0.8123903679459572,0.9490945160475668,0.7479067530009093,0.3146694289961165,0.8217727287097489,0.7186222880541944,187
SUPER_3,10145627,3,0.9078370648712369,0.8364104039514798,0.22009495972470675,0.983927417457058,0.21570719928681137,0.542792057222748,188
SUPER_3,10154931,3,0.8168194095161032,0.19159599239258884,0.6906815012658604,0.7009019074028591,0.683566611917455,0.4304002803966893,189
SUPER_3,10154843,3,0.5086985413476081,0.11363548405508768,0.932262772801546,0.6054501097777042,0.7380252737979641,0.41709420104371103,190
SUPER_3,10473226,3,0.6629566041822755,0.021927469742648246,0.007506077843227981,0.07680966753919138,0.048383091841539105,0.11556612385836104,191
SUPER_3,10503887,3,0.7580724419221924,0.46120135114980265,0.7158740256067111,0.7946145080165863,0.2929448067280356,0.6308103928529595,192
SUPER_3,10532272,3,0.23506159260836693,0.7473590438436298,0.8473028786206328,0.8996413237681505,0.43380588076682725,0.6849647195959291,193
SUPER_3,10549080,3,0.027891921647136636,0.004055913311843705,0.17064800795713306,9.402569570717274e-4,0.09375436919600082,0.7734827665164892,194
SUPER_3,10556651,3,0.20297995012086226,0.23359312648994499,0.5964024571587986,0.49560753081869346,0.2224017846093373,0.7192211275395536,195
SUPER_3,10556823,3,0.29332298356649367,0.9263183542567208,0.009937921451376083,0.6947161885321276,0.1942840592964803,0.4110065395940675,196
SUPER_3,10585341,3,0.027725564305059573,0.2952276191425087,0.4159027748258642,0.6351027623583065,0.13807530833976098,0.3470187272591603,197
SUPER_3,10722367,3,0.4794731871915397,0.1368160757420476,0.05054423509483103,0.5124072253651087,0.4456809764591677,0.7900029030918797,198
SUPER_3,10847158,3,0.7907415455592278,0.20540563884178162,0.13681584248175752,0.442035487065335,0.2786687337103576,0.16246504217558091,199
SUPER_3,10886141,3,0.13652353887672883,0.6645631201361509,0.31298186862321564,0.1634913846888793,0.6099368508409381,0.6495035630972087,200
SUPER_3,10905072,3,0.14237053844428524,0.162631158023139,0.06312625188091132,0.813875799518338,0.163205869858243,0.814388858776712,201
SUPER_3,11044722,3,0.25470897216558913,0.9146320305338012,0.20922323273836438,0.8996744908309744,0.2073876989781885,0.7459242066737016,202
SUPER_3,11087085,3,0.4800655820345471,0.8750894894936286,0.8190288390701442,0.4017147876890437,0.4707861358849207,0.7064670042591134,203
